provider,origin_platform,country_code,year,chart_name,artist,chart_appearances,unique_tracks,best_rank,mean_rank,top10_appearances,top50_appearances,streams_sum,stream_observations,artist_rank
MGD,SPOTIFY,PT,2019,Top 200,Khalid,1192,20,6,86.700503,27,391,9519209,1192,8
MGD,SPOTIFY,PT,2019,Top 200,Imagine Dragons,1046,5,17,125.343212,0,103,5865189,1046,9
MGD,SPOTIFY,PT,2019,Top 200,"Deejay Telio, Deedz B",981,5,5,49.553517,80,624,11996011,981,10
MGD,SPOTIFY,PT,2019,Top 200,XXXTENTACION,925,11,25,136.135135,0,48,4490261,925,11
MGD,SPOTIFY,PT,2019,Top 200,Travis Scott,858,7,2,104.15035,82,132,6834199,858,12
MGD,SPOTIFY,PT,2019,Top 200,Piruka,757,6,11,97.877147,0,188,6155550,757,13
MGD,SPOTIFY,PT,2019,Top 200,Slow J,743,14,2,70.73755,19,305,7650970,743,14
MGD,SPOTIFY,PT,2019,Top 200,Queen,684,9,39,134.79386,0,7,3358794,684,15
MGD,SPOTIFY,PT,2019,Top 200,Sam Smith,678,5,10,93.914454,1,226,5398298,678,16
MGD,SPOTIFY,PT,2019,Top 200,Supa Squad,592,3,4,68.440878,43,302,6121658,592,17
MGD,SPOTIFY,PT,2019,Top 200,Fernando Daniel,581,3,51,122.991394,0,0,3050638,581,18
MGD,SPOTIFY,PT,2019,Top 200,Dillaz,577,4,52,101.325823,0,0,3286609,577,19
MGD,SPOTIFY,PT,2019,Top 200,mishlawi,548,15,11,102.156934,0,160,4123075,548,20
MGD,SPOTIFY,PT,2019,Top 200,Shawn Mendes,548,4,15,114.512774,0,109,3568110,548,21
MGD,SPOTIFY,PT,2019,Top 200,Drake,546,8,28,125.626374,0,39,2897927,546,22
MGD,SPOTIFY,PT,2019,Top 200,Juice WRLD,543,12,10,120.488029,1,56,3236461,543,23
MGD,SPOTIFY,PT,2019,Top 200,James Arthur,527,6,69,146.483871,0,0,2430973,527,24
MGD,SPOTIFY,PT,2019,Top 200,5 Seconds of Summer,518,5,25,119.779923,0,46,2918544,518,25
MGD,SPOTIFY,PT,2020,Top 200,Wet Bed Gang,1874,10,1,92.729456,56,363,16417680,1874,1
MGD,SPOTIFY,PT,2020,Top 200,Billie Eilish,1720,15,3,93.923256,21,378,14726057,1720,2
MGD,SPOTIFY,PT,2020,Top 200,Travis Scott,1621,9,4,84.692165,12,487,14989964,1621,3
MGD,SPOTIFY,PT,2020,Top 200,Plutónio,1477,5,5,85.064997,66,491,14896643,1477,4
MGD,SPOTIFY,PT,2020,Top 200,Julinho Ksd,1457,6,3,73.807824,85,662,16561568,1457,5
MGD,SPOTIFY,PT,2020,Top 200,Juice WRLD,1315,31,30,114.826616,0,91,8605174,1315,6
MGD,SPOTIFY,PT,2020,Top 200,Pop Smoke,1221,21,1,74.045045,277,556,16110818,1221,7
MGD,SPOTIFY,PT,2020,Top 200,Harry Styles,1179,5,1,92.658185,141,367,11863733,1179,8
MGD,SPOTIFY,PT,2020,Top 200,ProfJam,1132,5,7,117.051237,2,145,8092553,1132,9
MGD,SPOTIFY,PT,2020,Top 200,Bispo,1131,19,3,83.13351,101,388,12397153,1131,10
MGD,SPOTIFY,PT,2020,Top 200,Dua Lipa,1032,19,3,69.594961,41,439,11656203,1032,11
MGD,SPOTIFY,PT,2020,Top 200,The Weeknd,975,24,1,57.929231,250,549,15396666,975,12
MGD,SPOTIFY,PT,2020,Top 200,Post Malone,880,10,13,107.185227,0,197,7053314,880,13
MGD,SPOTIFY,PT,2020,Top 200,Lewis Capaldi,852,3,35,79.203052,0,136,7341654,852,14
MGD,SPOTIFY,PT,2020,Top 200,Drake,815,17,1,75.469939,114,380,10944702,815,15
MGD,SPOTIFY,PT,2020,Top 200,Ed Sheeran,815,5,42,106.992638,0,12,5663997,815,16
MGD,SPOTIFY,PT,2020,Top 200,GIULIA BE,746,3,1,69.104558,102,345,9766399,746,17
MGD,SPOTIFY,PT,2020,Top 200,Justin Bieber,734,19,4,79.384196,61,297,8024630,734,18
MGD,SPOTIFY,PT,2020,Top 200,Bárbara Tinoco,714,3,28,113.60084,0,89,5005866,714,19
MGD,SPOTIFY,PT,2020,Top 200,Slow J,694,13,12,116.410663,0,104,5017155,694,20
MGD,SPOTIFY,PT,2020,Top 200,Ariana Grande,637,22,4,79.408163,50,206,6661285,637,21
MGD,SPOTIFY,PT,2020,Top 200,"ProfJam, benji price",589,11,11,104.436333,0,92,4649471,589,22
MGD,SPOTIFY,PT,2020,Top 200,"Deejay Telio, Deedz B",539,4,39,141.304267,0,35,3034693,539,23
MGD,SPOTIFY,PT,2020,Top 200,Sam Smith,537,13,20,142.085661,0,12,3086707,537,24
MGD,SPOTIFY,PT,2020,Top 200,DaBaby,516,13,1,69.672481,141,261,7787446,516,25
MGD,SPOTIFY,PT,2021,Top 200,Olivia Rodrigo,1770,15,1,64.371751,230,863,26446433,1770,1
MGD,SPOTIFY,PT,2021,Top 200,Billie Eilish,1598,30,4,105.698373,29,269,13812184,1598,2
MGD,SPOTIFY,PT,2021,Top 200,Wet Bed Gang,1469,22,2,107.284547,48,258,12222809,1469,3
MGD,SPOTIFY,PT,2021,Top 200,The Weeknd,1378,14,2,74.447025,70,515,15501484,1378,4
MGD,SPOTIFY,PT,2021,Top 200,Pop Smoke,1171,24,8,115.617421,9,222,9047450,1171,5
MGD,SPOTIFY,PT,2021,Top 200,Plutónio,1123,11,2,106.813891,39,140,9677757,1123,6
MGD,SPOTIFY,PT,2021,Top 200,Dua Lipa,1106,7,11,90.363472,0,263,10949064,1106,7
MGD,SPOTIFY,PT,2021,Top 200,Justin Bieber,986,26,1,81.814402,75,332,11324668,986,8
MGD,SPOTIFY,PT,2021,Top 200,Doja Cat,973,11,6,61.098664,80,500,13581135,973,9
MGD,SPOTIFY,PT,2021,Top 200,Drake,907,24,1,102.998897,26,193,8595134,907,10
MGD,SPOTIFY,PT,2021,Top 200,Lil Nas X,898,19,1,53.640312,328,561,19010921,898,11
MGD,SPOTIFY,PT,2021,Top 200,Travis Scott,846,5,8,119.678487,1,24,5858149,846,12
MGD,SPOTIFY,PT,2021,Top 200,Harry Styles,755,4,9,98.940397,1,239,6913047,755,13
MGD,SPOTIFY,PT,2021,Top 200,T-Rex,730,5,17,109.29863,0,117,6057690,730,14
MGD,SPOTIFY,PT,2021,Top 200,Domingues,724,2,5,48.377072,29,391,9824948,724,15
MGD,SPOTIFY,PT,2021,Top 200,Ed Sheeran,710,22,10,105.001408,4,296,7933811,710,16
MGD,SPOTIFY,PT,2021,Top 200,The Kid LAROI,699,8,1,71.69671,230,328,11102098,699,17
MGD,SPOTIFY,PT,2021,Top 200,Lewis Capaldi,696,2,41,106.699713,0,82,5352342,696,18
MGD,SPOTIFY,PT,2021,Top 200,Arctic Monkeys,695,5,59,138.32518,0,0,4270997,695,19
MGD,SPOTIFY,PT,2021,Top 200,Måneskin,664,11,1,69.822289,95,334,10211015,664,20
MGD,SPOTIFY,PT,2021,Top 200,Juice WRLD,603,20,42,137.681592,0,2,3713309,603,21
MGD,SPOTIFY,PT,2021,Top 200,Chico da Tina,585,16,16,92.868376,0,140,5180024,585,22
MGD,SPOTIFY,PT,2021,Top 200,The Neighbourhood,571,2,32,116.010508,0,12,4090307,571,23
MGD,SPOTIFY,PT,2021,Top 200,GIULIA BE,567,4,9,95.393298,5,108,5252843,567,24
MGD,SPOTIFY,PT,2021,Top 200,Julinho Ksd,556,13,8,90.994604,29,215,6366555,556,25
MGD,SPOTIFY,PT,2022,Top 200,The Weeknd,486,26,2,84.930041,10,109,4943789,486,1
MGD,SPOTIFY,PT,2022,Top 200,Olivia Rodrigo,229,4,26,81.222707,0,41,2161109,229,2
MGD,SPOTIFY,PT,2022,Top 200,Lil Nas X,216,3,2,39.953704,47,123,3374368,216,3
MGD,SPOTIFY,PT,2022,Top 200,Doja Cat,216,3,13,64.981481,0,75,2518163,216,4
MGD,SPOTIFY,PT,2022,Top 200,"Marília Mendonça, Maiara & Maraisa",216,3,31,78.435185,0,45,2080820,216,5
MGD,SPOTIFY,PT,2022,Top 200,Arctic Monkeys,213,4,91,142.117371,0,0,1413451,213,6
MGD,SPOTIFY,PT,2022,Top 200,The Neighbourhood,197,3,25,98.725888,0,70,1908758,197,7
MGD,SPOTIFY,PT,2022,Top 200,Billie Eilish,193,4,38,117.647668,0,19,1513113,193,8
MGD,SPOTIFY,PT,2022,Top 200,Adele,172,4,7,75.767442,16,72,2210325,172,9
MGD,SPOTIFY,PT,2022,Top 200,Luan Santana,163,3,6,74.202454,46,99,2445290,163,10
MGD,SPOTIFY,PT,2022,Top 200,Ed Sheeran,152,3,19,30.809211,0,145,2382586,152,11
MGD,SPOTIFY,PT,2022,Top 200,CKay,151,3,12,47.556291,0,94,2101546,151,12
MGD,SPOTIFY,PT,2022,Top 200,Justin Bieber,144,2,55,97.916667,0,0,1176241,144,13
MGD,SPOTIFY,PT,2022,Top 200,Dua Lipa,144,2,66,118.625,0,0,1063021,144,14
MGD,SPOTIFY,PT,2022,Top 200,Domingues,144,2,68,93.166667,0,0,1187167,144,15
MGD,SPOTIFY,PT,2022,Top 200,Chico da Tina,143,3,28,91.748252,0,31,1345878,143,16
MGD,SPOTIFY,PT,2022,Top 200,"Bruno Mars, Anderson .Paak, Silk Sonic",119,2,67,118.201681,0,0,875535,119,17
MGD,SPOTIFY,PT,2022,Top 200,Shawn Mendes,115,2,43,113.321739,0,5,931781,115,18
MGD,SPOTIFY,PT,2022,Top 200,Plutónio,106,3,94,157.40566,0,0,650998,106,19
MGD,SPOTIFY,PT,2022,Top 200,Eminem,105,3,96,151.447619,0,0,677987,105,20
MGD,SPOTIFY,PT,2022,Top 200,PEDRO SAMPAIO,104,3,2,43.221154,72,72,2316103,104,21
MGD,SPOTIFY,PT,2022,Top 200,Chase Atlantic,98,2,81,151.816327,0,0,623773,98,22
MGD,SPOTIFY,PT,2022,Top 200,Ivandro,96,2,8,35.583333,6,90,1439325,96,23
MGD,SPOTIFY,PT,2022,Top 200,Gloria Groove,96,3,36,86.229167,0,28,912649,96,24
MGD,SPOTIFY,PT,2022,Top 200,Imagine Dragons,90,4,2,42.922222,71,72,1932758,90,25
MGD,SPOTIFY,PY,2018,Top 200,Ozuna,1965,13,5,81.993893,104,773,8061948,1965,1
MGD,SPOTIFY,PY,2018,Top 200,Imagine Dragons,1527,38,16,107.43484,0,99,3136261,1527,2
MGD,SPOTIFY,PY,2018,Top 200,Anuel AA,1509,10,1,97.010603,92,377,6452638,1509,3
MGD,SPOTIFY,PY,2018,Top 200,Piso 21,1376,12,1,85.787791,188,515,6995419,1376,4
MGD,SPOTIFY,PY,2018,Top 200,Bad Bunny,1368,26,1,75.230263,174,561,7951103,1368,5
MGD,SPOTIFY,PY,2018,Top 200,Ed Sheeran,1302,5,48,123.380952,0,4,2268956,1302,6
MGD,SPOTIFY,PY,2018,Top 200,Paulo Londra,1034,10,1,82.701161,64,363,5405287,1034,7
MGD,SPOTIFY,PY,2018,Top 200,Zion & Lennox,1014,10,2,76.852071,155,323,4966086,1014,8
MGD,SPOTIFY,PY,2018,Top 200,Manuel Turizo,1013,6,5,74.201382,51,420,4511292,1013,9
MGD,SPOTIFY,PY,2018,Top 200,Danny Ocean,1008,4,3,64.175595,73,353,4383152,1008,10
MGD,SPOTIFY,PY,2018,Top 200,Maluma,855,12,8,78.520468,31,306,3765143,855,11
MGD,SPOTIFY,PY,2018,Top 200,XXXTENTACION,823,14,7,121.625759,2,104,1728811,823,12
MGD,SPOTIFY,PY,2018,Top 200,Sebastian Yatra,787,11,11,102.66709,0,204,2171004,787,13
MGD,SPOTIFY,PY,2018,Top 200,Wisin,712,4,22,117.630618,0,77,1468242,712,14
MGD,SPOTIFY,PY,2018,Top 200,Dua Lipa,711,5,38,102.981716,0,46,1508065,711,15
MGD,SPOTIFY,PY,2018,Top 200,Yandel,659,7,17,115.0,0,88,1423825,659,16
MGD,SPOTIFY,PY,2018,Top 200,Post Malone,640,8,58,112.53125,0,0,1176208,640,17
MGD,SPOTIFY,PY,2018,Top 200,Drake,614,17,2,88.677524,10,232,2115883,614,18
MGD,SPOTIFY,PY,2018,Top 200,MC Kevinho,515,7,54,105.300971,0,0,945565,515,19
MGD,SPOTIFY,PY,2018,Top 200,KHEA,503,5,51,101.300199,0,0,1024196,503,20
MGD,SPOTIFY,PY,2018,Top 200,"Nicky Jam, J Balvin",488,2,1,55.239754,106,301,3259530,488,21
MGD,SPOTIFY,PY,2018,Top 200,"Ozuna, Romeo Santos",465,2,15,60.774194,0,258,2313831,465,22
MGD,SPOTIFY,PY,2018,Top 200,Don Omar,446,10,62,147.735426,0,0,757754,446,23
MGD,SPOTIFY,PY,2018,Top 200,J Balvin,422,6,12,74.848341,0,192,1566558,422,24
MGD,SPOTIFY,PY,2018,Top 200,Prince Royce,407,3,16,62.068796,0,247,1606508,407,25
MGD,SPOTIFY,PY,2019,Top 200,Paulo Londra,2490,25,1,78.150602,206,913,17814303,2490,1
MGD,SPOTIFY,PY,2019,Top 200,Bad Bunny,2054,15,5,94.851022,99,557,10642381,2054,2
MGD,SPOTIFY,PY,2019,Top 200,Don Omar,1375,20,30,129.900364,0,46,4119368,1375,3
MGD,SPOTIFY,PY,2019,Top 200,Ozuna,976,14,9,85.400615,16,322,5193397,976,4
MGD,SPOTIFY,PY,2019,Top 200,Manuel Turizo,843,8,17,116.361803,0,143,3200863,843,5
MGD,SPOTIFY,PY,2019,Top 200,Anuel AA,822,13,24,111.546229,0,83,2679108,822,6
MGD,SPOTIFY,PY,2019,Top 200,Ed Sheeran,790,11,37,147.001266,0,11,1915604,790,7
MGD,SPOTIFY,PY,2019,Top 200,Maluma,771,7,12,64.106355,0,412,5693132,771,8
MGD,SPOTIFY,PY,2019,Top 200,Sech,744,8,51,110.008065,0,0,2283742,744,9
MGD,SPOTIFY,PY,2019,Top 200,Piso 21,728,3,17,119.822802,0,101,2538505,728,10
MGD,SPOTIFY,PY,2019,Top 200,Danny Ocean,707,7,66,126.37058,0,0,1769830,707,11
MGD,SPOTIFY,PY,2019,Top 200,Sebastian Yatra,678,8,34,122.973451,0,54,2134645,678,12
MGD,SPOTIFY,PY,2019,Top 200,Imagine Dragons,623,4,72,137.147673,0,0,1520994,623,13
MGD,SPOTIFY,PY,2019,Top 200,Binomio de Oro de América,609,9,53,158.789819,0,0,1484459,609,14
MGD,SPOTIFY,PY,2019,Top 200,Zion & Lennox,605,3,38,129.499174,0,28,1658753,605,15
MGD,SPOTIFY,PY,2019,Top 200,"Wisin & Yandel, Romeo Santos",585,2,20,106.112821,0,158,2565750,585,16
MGD,SPOTIFY,PY,2019,Top 200,Billie Eilish,514,9,45,126.826848,0,1,1468158,514,17
MGD,SPOTIFY,PY,2019,Top 200,"J Balvin, Bad Bunny",482,6,1,43.321577,125,331,7954582,482,18
MGD,SPOTIFY,PY,2019,Top 200,Post Malone,476,10,71,148.432773,0,0,1103334,476,19
MGD,SPOTIFY,PY,2019,Top 200,Ariana Grande,448,15,37,112.071429,0,35,1385583,448,20
MGD,SPOTIFY,PY,2019,Top 200,KAROL G,440,6,26,94.461364,0,81,1895351,440,21
MGD,SPOTIFY,PY,2019,Top 200,Myke Towers,437,2,4,48.318078,85,226,4735283,437,22
MGD,SPOTIFY,PY,2019,Top 200,Kevin Roldan,419,3,9,111.980907,16,107,1931308,419,23
MGD,SPOTIFY,PY,2019,Top 200,"KAROL G, Anuel AA",416,3,14,78.995192,0,194,2446974,416,24
MGD,SPOTIFY,PY,2019,Top 200,MC Kevin o Chris,400,3,35,105.8825,0,37,1331521,400,25
MGD,SPOTIFY,PY,2020,Top 200,Bad Bunny,3093,31,1,65.924669,272,1425,35490094,3093,1
MGD,SPOTIFY,PY,2020,Top 200,Binomio de Oro de América,2161,15,48,131.837575,0,3,8934810,2161,2
MGD,SPOTIFY,PY,2020,Top 200,J Balvin,1450,11,1,65.924828,129,855,17688104,1450,3
MGD,SPOTIFY,PY,2020,Top 200,Myke Towers,1269,9,5,84.596533,117,492,11776718,1269,4
MGD,SPOTIFY,PY,2020,Top 200,Anuel AA,1130,14,8,93.315929,18,302,8525666,1130,5
MGD,SPOTIFY,PY,2020,Top 200,Camilo,1024,11,1,84.34668,60,332,10617472,1024,6
MGD,SPOTIFY,PY,2020,Top 200,Maluma,986,15,1,96.609533,99,312,13814118,986,7
MGD,SPOTIFY,PY,2020,Top 200,Los Angeles De Charly,686,6,50,146.310496,0,1,2785032,686,8
MGD,SPOTIFY,PY,2020,Top 200,Paulo Londra,629,5,54,137.599364,0,0,2247160,629,9
MGD,SPOTIFY,PY,2020,Top 200,Los Verduleros,608,5,56,127.148026,0,0,2627517,608,10
MGD,SPOTIFY,PY,2020,Top 200,Rauw Alejandro,587,6,3,45.572402,174,436,11380207,587,11
MGD,SPOTIFY,PY,2020,Top 200,Dua Lipa,578,14,24,110.394464,0,57,2820994,578,12
MGD,SPOTIFY,PY,2020,Top 200,Cumbia Juan,562,6,62,158.558719,0,0,2248771,562,13
MGD,SPOTIFY,PY,2020,Top 200,"Rauw Alejandro, Farruko",553,2,4,69.03255,57,261,5755108,553,14
MGD,SPOTIFY,PY,2020,Top 200,Tainy,541,2,5,50.887246,91,338,7403931,541,15
MGD,SPOTIFY,PY,2020,Top 200,"J Balvin, Bad Bunny",483,2,14,63.300207,0,230,4201171,483,16
MGD,SPOTIFY,PY,2020,Top 200,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",478,2,15,77.322176,0,139,3405575,478,17
MGD,SPOTIFY,PY,2020,Top 200,Harry Styles,442,3,54,126.178733,0,0,2039582,442,18
MGD,SPOTIFY,PY,2020,Top 200,Don Omar,424,4,65,145.400943,0,0,1603072,424,19
MGD,SPOTIFY,PY,2020,Top 200,Grupo Bryndis,420,2,51,136.821429,0,0,1780661,420,20
MGD,SPOTIFY,PY,2020,Top 200,The Weeknd,391,7,26,72.58312,0,156,3123653,391,21
MGD,SPOTIFY,PY,2020,Top 200,Ozuna,374,5,3,56.92246,83,251,6799674,374,22
MGD,SPOTIFY,PY,2020,Top 200,KHEA,370,3,16,97.897297,0,96,3140569,370,23
MGD,SPOTIFY,PY,2020,Top 200,"Dímelo Flow, Arcangel, Sech",366,1,1,31.005464,108,300,7402031,366,24
MGD,SPOTIFY,PY,2020,Top 200,"KAROL G, Nicki Minaj",366,1,1,35.691257,79,233,6699821,366,25
MGD,SPOTIFY,PY,2021,Top 200,Bad Bunny,3391,21,1,95.270717,223,824,36338955,3391,1
MGD,SPOTIFY,PY,2021,Top 200,Binomio de Oro de América,1589,26,60,143.20516,0,0,7400270,1589,2
MGD,SPOTIFY,PY,2021,Top 200,Rauw Alejandro,1364,14,1,76.645894,99,495,19590115,1364,3
MGD,SPOTIFY,PY,2021,Top 200,Cumbia Juan,1093,6,52,144.460201,0,0,5222174,1093,4
MGD,SPOTIFY,PY,2021,Top 200,Los Angeles De Charly,1054,9,48,138.969639,0,2,5102726,1054,5
MGD,SPOTIFY,PY,2021,Top 200,Maluma,846,5,5,65.502364,115,391,12434500,846,6
MGD,SPOTIFY,PY,2021,Top 200,Sech,845,6,2,63.233136,74,423,13713216,845,7
MGD,SPOTIFY,PY,2021,Top 200,Olivia Rodrigo,812,13,32,116.676108,0,60,4645837,812,8
MGD,SPOTIFY,PY,2021,Top 200,Paulo Londra,761,8,62,135.729304,0,0,3674459,761,9
MGD,SPOTIFY,PY,2021,Top 200,KAROL G,742,7,2,79.01752,80,235,9580764,742,10
MGD,SPOTIFY,PY,2021,Top 200,Los Verduleros,732,4,51,115.538251,0,0,3911765,732,11
MGD,SPOTIFY,PY,2021,Top 200,Myke Towers,616,7,28,93.983766,0,235,5510504,616,12
MGD,SPOTIFY,PY,2021,Top 200,Boza,584,3,4,70.739726,97,186,8514263,584,13
MGD,SPOTIFY,PY,2021,Top 200,Doja Cat,573,7,51,114.427574,0,0,3212746,573,14
MGD,SPOTIFY,PY,2021,Top 200,Grupo Bryndis,529,2,54,129.062382,0,0,2643140,529,15
MGD,SPOTIFY,PY,2021,Top 200,Camilo,524,7,18,102.610687,0,133,4010327,524,16
MGD,SPOTIFY,PY,2021,Top 200,Justin Quiles,491,3,10,56.195519,1,268,6788034,491,17
MGD,SPOTIFY,PY,2021,Top 200,Farruko,488,4,1,61.395492,123,279,11048183,488,18
MGD,SPOTIFY,PY,2021,Top 200,Don Omar,476,5,77,168.976891,0,0,2058801,476,19
MGD,SPOTIFY,PY,2021,Top 200,The Weeknd,460,3,52,116.621739,0,0,2285150,460,20
MGD,SPOTIFY,PY,2021,Top 200,BTS,452,13,17,109.212389,0,68,3023645,452,21
MGD,SPOTIFY,PY,2021,Top 200,Os Barões Da Pisadinha,423,4,53,121.735225,0,0,2040693,423,22
MGD,SPOTIFY,PY,2021,Top 200,Anuel AA,408,9,51,97.022059,0,0,2446833,408,23
MGD,SPOTIFY,PY,2021,Top 200,Lil Nas X,397,6,28,76.743073,0,95,3480415,397,24
MGD,SPOTIFY,PY,2021,Top 200,Kchiporros,393,6,81,154.793893,0,0,1738021,393,25
MGD,SPOTIFY,PY,2022,Top 200,Bad Bunny,1022,24,3,80.291585,70,282,10259537,1022,1
MGD,SPOTIFY,PY,2022,Top 200,Binomio de Oro de América,504,12,23,106.079365,0,66,3516262,504,2
MGD,SPOTIFY,PY,2022,Top 200,Los Angeles De Charly,250,8,50,139.688,0,1,1276417,250,3
MGD,SPOTIFY,PY,2022,Top 200,Rauw Alejandro,234,4,21,73.038462,0,144,2693772,234,4
MGD,SPOTIFY,PY,2022,Top 200,Los Mier,231,6,1,38.645022,55,170,4717758,231,5
MGD,SPOTIFY,PY,2022,Top 200,Maluma,193,3,13,93.958549,0,72,1995879,193,6
MGD,SPOTIFY,PY,2022,Top 200,Los Verduleros,152,3,68,125.855263,0,0,798382,152,7
MGD,SPOTIFY,PY,2022,Top 200,Paulo Londra,151,3,82,122.377483,0,0,777575,151,8
MGD,SPOTIFY,PY,2022,Top 200,Ke Personajes,150,7,12,96.393333,0,43,1553722,150,9
MGD,SPOTIFY,PY,2022,Top 200,Trueno,144,2,22,47.409722,0,93,1790272,144,10
MGD,SPOTIFY,PY,2022,Top 200,Cumbia Juan,141,6,58,149.617021,0,0,692838,141,11
MGD,SPOTIFY,PY,2022,Top 200,Los Byby's,120,4,58,119.316667,0,0,686050,120,12
MGD,SPOTIFY,PY,2022,Top 200,KAROL G,115,2,51,106.956522,0,0,767062,115,13
MGD,SPOTIFY,PY,2022,Top 200,Myke Towers,89,2,58,108.741573,0,0,515343,89,14
MGD,SPOTIFY,PY,2022,Top 200,Tropical Florida,87,2,54,109.45977,0,0,513957,87,15
MGD,SPOTIFY,PY,2022,Top 200,Grupo Bryndis,85,3,73,141.447059,0,0,426638,85,16
MGD,SPOTIFY,PY,2022,Top 200,Danny Ocean,85,3,80,104.470588,0,0,482114,85,17
MGD,SPOTIFY,PY,2022,Top 200,"J Balvin, Bad Bunny",77,2,25,49.766234,0,49,950768,77,18
MGD,SPOTIFY,PY,2022,Top 200,Maria Becerra,77,3,85,136.714286,0,0,378204,77,19
MGD,SPOTIFY,PY,2022,Top 200,Ryan Castro,75,2,20,110.213333,0,7,500295,75,20
MGD,SPOTIFY,PY,2022,Top 200,Doja Cat,73,3,122,173.150685,0,0,283052,73,21
MGD,SPOTIFY,PY,2022,Top 200,Tainy,72,1,1,1.625,72,72,3230009,72,22
MGD,SPOTIFY,PY,2022,Top 200,"Paulo Pires, Mc Danny, Marcynho Sensação",72,1,1,3.513889,72,72,2924508,72,23
MGD,SPOTIFY,PY,2022,Top 200,"Rauw Alejandro, Chencho Corleone",72,1,1,9.652778,53,66,2705743,72,24
MGD,SPOTIFY,PY,2022,Top 200,"Blessd, Justin Quiles, Lenny Tavárez",72,1,2,3.111111,72,72,2933761,72,25
MGD,SPOTIFY,RO,2018,Top 200,XXXTENTACION,2295,45,1,52.408715,266,1222,5080420,2295,1
MGD,SPOTIFY,RO,2018,Top 200,Post Malone,1215,22,1,43.03786,183,860,2796967,1215,2
MGD,SPOTIFY,RO,2018,Top 200,Eminem,1100,18,1,65.583636,179,530,2651365,1100,3
MGD,SPOTIFY,RO,2018,Top 200,Drake,1099,33,1,41.66242,220,716,2839857,1099,4
MGD,SPOTIFY,RO,2018,Top 200,Travis Scott,952,21,1,73.965336,152,320,1871586,952,5
MGD,SPOTIFY,RO,2018,Top 200,Imagine Dragons,815,21,7,64.134969,6,182,1347212,815,6
MGD,SPOTIFY,RO,2018,Top 200,Ariana Grande,760,22,1,56.317105,131,420,1808795,760,7
MGD,SPOTIFY,RO,2018,Top 200,Billie Eilish,557,9,3,79.910233,22,188,959187,557,8
MGD,SPOTIFY,RO,2018,Top 200,Dua Lipa,529,5,8,76.223062,14,101,796267,529,9
MGD,SPOTIFY,RO,2018,Top 200,The Weeknd,408,7,1,52.573529,69,189,893235,408,10
MGD,SPOTIFY,RO,2018,Top 200,Tyga,401,4,2,54.483791,85,270,1000505,401,11
MGD,SPOTIFY,RO,2018,Top 200,Khalid,397,6,2,60.010076,67,209,898149,397,12
MGD,SPOTIFY,RO,2018,Top 200,Kendrick Lamar,375,3,7,72.992,6,79,543327,375,13
MGD,SPOTIFY,RO,2018,Top 200,Lil Uzi Vert,373,2,5,83.211796,1,59,513973,373,14
MGD,SPOTIFY,RO,2018,Top 200,Martin Garrix,335,2,3,78.191045,1,99,575722,335,15
MGD,SPOTIFY,RO,2018,Top 200,Juice WRLD,333,9,4,54.606607,38,202,719510,333,16
MGD,SPOTIFY,RO,2018,Top 200,"Sia, Diplo, Labrinth, LSD",324,7,18,82.126543,0,111,507043,324,17
MGD,SPOTIFY,RO,2018,Top 200,Camila Cabello,307,5,19,87.410423,0,67,400665,307,18
MGD,SPOTIFY,RO,2018,Top 200,BlocBoy JB,293,1,4,64.044369,25,143,561441,293,19
MGD,SPOTIFY,RO,2018,Top 200,"Marshmello, Anne-Marie",291,1,2,55.154639,63,121,609016,291,20
MGD,SPOTIFY,RO,2018,Top 200,Dennis Lloyd,291,1,3,40.089347,49,211,666919,291,21
MGD,SPOTIFY,RO,2018,Top 200,"Zedd, Maren Morris, Grey",289,2,8,60.920415,1,92,489619,289,22
MGD,SPOTIFY,RO,2018,Top 200,Offset,289,1,17,73.256055,0,107,440180,289,23
MGD,SPOTIFY,RO,2018,Top 200,21 Savage,286,16,9,98.297203,1,55,418199,286,24
MGD,SPOTIFY,RO,2018,Top 200,Calvin Harris,270,3,1,51.174074,76,150,676148,270,25
MGD,SPOTIFY,RO,2019,Top 200,Billie Eilish,3283,28,1,84.853792,409,1181,9697887,3283,1
MGD,SPOTIFY,RO,2019,Top 200,Post Malone,2114,38,1,60.620624,317,1085,7138834,2114,2
MGD,SPOTIFY,RO,2019,Top 200,XXXTENTACION,2010,18,4,115.270149,10,233,3914065,2010,3
MGD,SPOTIFY,RO,2019,Top 200,Ariana Grande,1829,27,1,75.562056,276,814,5981874,1829,4
MGD,SPOTIFY,RO,2019,Top 200,Nane,1755,24,1,106.391453,33,251,3936414,1755,5
MGD,SPOTIFY,RO,2019,Top 200,Ian,1749,17,14,126.460835,0,87,3393722,1749,6
MGD,SPOTIFY,RO,2019,Top 200,Ed Sheeran,1205,29,1,75.59668,230,629,4086840,1205,7
MGD,SPOTIFY,RO,2019,Top 200,Travis Scott,1184,9,1,76.277027,129,481,3903440,1184,8
MGD,SPOTIFY,RO,2019,Top 200,"Ian, Azteca",996,4,14,75.50502,0,425,2699681,996,9
MGD,SPOTIFY,RO,2019,Top 200,Imagine Dragons,967,4,55,119.083764,0,0,1725847,967,10
MGD,SPOTIFY,RO,2019,Top 200,Shawn Mendes,845,6,3,125.453254,58,121,1702617,845,11
